"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like View Ratio","days_from_pub_to_trend"
632302,11199,449,1160,2018,3,17,2018,3,24,"Science & Technology",0.0177114733149666,7
9421291,191296,4403,34456,2017,11,16,2017,11,20,"Science & Technology",0.0203046482695418,4
894671,21233,958,2379,2018,4,4,2018,4,14,"Science & Technology",0.02373274645093,10
986977,14838,1387,1355,2018,4,8,2018,4,16,"Science & Technology",0.0150337849818182,8
1550661,85581,1964,7794,2018,2,8,2018,2,12,"Science & Technology",0.0551900125172426,4
602082,13567,2271,2427,2018,4,1,2018,4,6,"Science & Technology",0.0225334755066586,5
565811,37525,765,3903,2018,2,14,2018,2,18,"Science & Technology",0.0663207325414317,4
8138304,187484,6242,33656,2018,2,12,2018,2,19,"Science & Technology",0.0230372323275218,7
2504160,82653,10679,7814,2018,5,14,2018,5,29,"Science & Technology",0.0330062775541499,15
1926808,76976,2178,7883,2018,5,5,2018,5,6,"Science & Technology",0.0399500105874586,1
850117,36674,783,4596,2017,11,21,2017,11,22,"Science & Technology",0.0431399442664951,1
1334369,28558,1510,2569,2017,12,3,2017,12,10,"Science & Technology",0.021401876092745,7
546922,8919,599,1573,2018,5,8,2018,5,17,"Science & Technology",0.0163076270473669,9
3323467,40519,7487,10345,2018,5,5,2018,5,30,"Science & Technology",0.0121917864687689,25
911849,20045,626,2597,2018,4,28,2018,5,5,"Science & Technology",0.0219828063637729,7
589247,6163,734,1472,2018,3,27,2018,4,4,"Science & Technology",0.0104591113743473,7
993629,20278,3252,2671,2017,12,27,2018,1,1,"Science & Technology",0.0204080194921847,9
784427,22189,3051,4683,2018,4,26,2018,5,1,"Science & Technology",0.02828688966596,5
1250699,40365,1350,5052,2017,12,27,2018,1,1,"Science & Technology",0.0322739524058147,9
604808,19647,513,1522,2018,3,8,2018,3,10,"Science & Technology",0.0324846893559609,2
1667634,41416,1519,4377,2018,5,22,2018,6,2,"Science & Technology",0.024835185658244,10
2457408,2707,200,209,2017,11,7,2017,11,14,"Science & Technology",0.00110156717972758,7
6672166,85863,3098,13279,2018,5,10,2018,6,4,"Science & Technology",0.0128688344984223,24
521956,13084,683,1393,2017,11,22,2017,11,24,"Science & Technology",0.0250672470476439,2
1550664,39052,1412,4105,2018,5,22,2018,5,29,"Science & Technology",0.0251840501875326,7
1437639,23413,1657,3009,2018,4,1,2018,4,4,"Science & Technology",0.0162857295885824,3
1057556,22666,1386,3354,2018,3,4,2018,3,16,"Science & Technology",0.0214324347835954,12
1380950,25355,1462,2707,2018,5,20,2018,5,26,"Science & Technology",0.0183605488974981,6
2570479,225132,3524,44965,2018,4,30,2018,5,7,"Science & Technology",0.0875836760385905,7
1618480,120207,1095,20650,2018,5,30,2018,6,10,"Science & Technology",0.0742715387276951,10
6771112,87955,17162,0,2018,3,6,2018,3,14,"Science & Technology",0.0129897423052521,8
672721,23527,518,1645,2018,4,17,2018,4,30,"Science & Technology",0.0349728936661707,13
1216223,16385,594,2007,2018,4,7,2018,4,14,"Science & Technology",0.0134720359670883,7
6919560,142270,10846,17338,2018,5,13,2018,6,9,"Science & Technology",0.0205605558734948,26
3426487,64245,1867,15459,2018,2,20,2018,2,25,"Science & Technology",0.0187495239293189,5
1649128,63594,1771,2922,2018,5,13,2018,5,21,"Science & Technology",0.038562197719037,8
683163,44681,2167,11558,2018,2,15,2018,2,18,"Science & Technology",0.0654031321953912,3
606957,21736,840,3598,2018,1,8,2018,1,12,"Science & Technology",0.0358114330998736,4
1694310,67796,1483,6713,2018,4,23,2018,4,27,"Science & Technology",0.0400139289740366,4
700918,33870,918,2026,2017,12,26,2018,1,1,"Science & Technology",0.0483223429844861,10
590578,22176,439,1486,2018,2,23,2018,3,4,"Science & Technology",0.0375496547450125,11
3270190,124678,1552,8119,2018,3,11,2018,3,24,"Science & Technology",0.0381256134964635,13
1537244,31788,4467,0,2017,11,22,2017,11,29,"Science & Technology",0.0206785650163539,7
3248941,13950,184,891,2018,3,22,2018,4,4,"Science & Technology",0.00429370678014775,12
760380,10570,330,1121,2018,2,8,2018,2,14,"Science & Technology",0.0139009442647098,6
8564155,215059,5418,12944,2017,11,28,2017,12,3,"Science & Technology",0.0251115258890106,5
926576,17017,1134,1588,2017,11,22,2017,11,29,"Science & Technology",0.0183654659736492,7
944844,18270,534,2435,2018,1,8,2018,1,12,"Science & Technology",0.0193365253946683,4
2028263,23922,1692,0,2017,12,23,2017,12,27,"Science & Technology",0.0117943284475435,4
831235,66778,904,14190,2017,12,6,2017,12,7,"Science & Technology",0.0803358857603445,1
1797631,40056,1173,2720,2018,2,22,2018,2,27,"Science & Technology",0.0222826597894674,5
3682919,112305,4336,11516,2018,5,5,2018,5,7,"Science & Technology",0.0304934754199047,2
15006579,278743,13599,89194,2018,5,16,2018,5,18,"Science & Technology",0.0185747197945648,2
740525,5290,411,1090,2018,3,13,2018,3,23,"Science & Technology",0.00714358056784038,10
6592008,136492,10467,16628,2018,5,13,2018,6,2,"Science & Technology",0.0207056787552442,19
2222271,77708,9546,7547,2018,5,14,2018,5,19,"Science & Technology",0.0349678324560776,5
3257051,40023,7429,10290,2018,5,5,2018,5,28,"Science & Technology",0.0122881097041465,23
2137434,93247,1570,14560,2018,5,10,2018,5,24,"Science & Technology",0.0436256745237514,14
1451361,26131,1522,2787,2018,5,20,2018,5,28,"Science & Technology",0.0180044799329733,8
2624803,84632,11097,7957,2018,5,14,2018,6,11,"Science & Technology",0.0322431816787774,27
2809121,47709,1013,6563,2018,5,10,2018,5,12,"Science & Technology",0.0169836044798355,2
1067141,130253,869,33693,2017,11,28,2017,11,29,"Science & Technology",0.122057909873203,1
1154280,27632,1096,2547,2017,11,12,2017,11,16,"Science & Technology",0.0239387323699622,4
2778081,242345,3671,47573,2018,4,30,2018,5,13,"Science & Technology",0.0872346774626082,13
9964832,196513,4589,33718,2017,11,16,2017,11,21,"Science & Technology",0.0197206535945614,5
963883,20145,860,2865,2017,12,15,2017,12,19,"Science & Technology",0.0208998395033422,4
882963,80817,704,6864,2018,4,16,2018,4,25,"Science & Technology",0.0915293166304817,9
1114313,21968,782,2777,2018,2,15,2018,2,23,"Science & Technology",0.0197143890450888,8
842982,23582,3147,4862,2018,4,26,2018,5,6,"Science & Technology",0.0279745000486369,10
9032972,78784,31508,0,2018,6,4,2018,6,10,"Science & Technology",0.00872182488775566,6
1452821,81929,1850,7534,2018,2,8,2018,2,11,"Science & Technology",0.0563930449793884,3
961588,20997,639,2675,2018,4,28,2018,5,13,"Science & Technology",0.0218357550219013,15
747391,35268,970,2112,2017,12,26,2018,1,4,"Science & Technology",0.0471881518509054,13
3632624,32827,4092,0,2018,5,10,2018,5,20,"Science & Technology",0.00903671836116262,10
2038005,91026,1507,14303,2018,5,10,2018,5,16,"Science & Technology",0.0446642672613659,6
612993,22779,469,1524,2018,2,23,2018,3,6,"Science & Technology",0.0371602938369606,13
1248469,9536,397,2319,2017,11,20,2017,11,28,"Science & Technology",0.00763815521250428,8
1020859,23219,1273,2527,2018,5,31,2018,6,14,"Science & Technology",0.0227445709936436,13
2131380,93142,1566,14561,2018,5,10,2018,5,23,"Science & Technology",0.0437003256106372,13
665823,18220,903,1993,2018,5,31,2018,6,3,"Science & Technology",0.027364629939188,2
2920409,28293,3598,0,2018,5,10,2018,5,12,"Science & Technology",0.00968802657435996,2
736464,34976,962,2092,2017,12,26,2018,1,3,"Science & Technology",0.047491798648678,12
10582444,199448,2556,11392,2018,2,6,2018,2,7,"Science & Technology",0.0188470640619502,1
2560783,77990,2755,9924,2018,3,20,2018,3,30,"Science & Technology",0.0304555286410446,10
708885,7899,833,1412,2018,4,7,2018,4,15,"Science & Technology",0.0111428510971455,8
1699384,14456,564,1865,2018,4,9,2018,4,18,"Science & Technology",0.00850661180757263,9
2947097,73472,5564,14437,2018,4,29,2018,5,4,"Science & Technology",0.0249302958131341,5
673040,18904,3852,3639,2018,2,2,2018,2,5,"Science & Technology",0.0280874836562463,3
1553947,40458,720,4188,2018,5,15,2018,5,21,"Science & Technology",0.0260356369940545,6
2070286,46493,1675,3702,2018,4,18,2018,4,22,"Science & Technology",0.0224572836796462,4
1966837,19282,1136,1664,2018,4,12,2018,4,20,"Science & Technology",0.0098035576918677,8
1546386,27031,1573,2901,2018,5,20,2018,6,2,"Science & Technology",0.0174801116926822,12
3054346,121477,1482,7833,2018,3,11,2018,3,17,"Science & Technology",0.0397718529596843,6
740269,8167,853,1444,2018,4,7,2018,4,18,"Science & Technology",0.0110324760323612,11
869422,11650,368,1255,2018,2,8,2018,2,16,"Science & Technology",0.0133997069317317,8
8898755,79083,31642,0,2018,6,4,2018,6,12,"Science & Technology",0.00888697351483438,8
6717057,170690,5578,30621,2018,2,12,2018,2,15,"Science & Technology",0.0254114264625118,3
803168,35094,489,3320,2017,11,16,2017,11,18,"Science & Technology",0.0436944698991992,2
854070,23840,3160,4932,2018,4,26,2018,5,8,"Science & Technology",0.0279134028826677,12
1212365,39586,1303,4979,2017,12,27,2017,12,31,"Science & Technology",0.0326518828900537,4
6707496,86159,3108,13412,2018,5,10,2018,6,6,"Science & Technology",0.012845180973645,26
1270496,36325,2152,6540,2018,3,8,2018,3,21,"Science & Technology",0.0285911958794046,13
1529108,26846,1563,2875,2018,5,20,2018,6,1,"Science & Technology",0.0175566408651318,11
1269190,88335,1932,12709,2018,3,7,2018,3,9,"Science & Technology",0.0695995083478439,2
1790113,46076,826,4698,2018,5,15,2018,5,30,"Science & Technology",0.0257391572487323,15
1743516,14766,572,1889,2018,4,9,2018,4,20,"Science & Technology",0.00846909348695395,11
2632099,78906,2803,10093,2018,3,20,2018,4,1,"Science & Technology",0.029978355677351,11
1678999,71809,1008,6094,2018,2,21,2018,2,24,"Science & Technology",0.0427689355383773,3
783603,27381,586,1526,2018,3,27,2018,4,5,"Science & Technology",0.0349424389646288,8
1649804,42682,768,4386,2018,5,15,2018,5,23,"Science & Technology",0.0258709519433824,8
1136711,10614,496,1730,2018,2,17,2018,2,20,"Science & Technology",0.00933746572347765,3
3590297,32410,4075,0,2018,5,10,2018,5,18,"Science & Technology",0.00902710834229035,8
2913626,119434,1439,7643,2018,3,11,2018,3,15,"Science & Technology",0.0409915342600595,4
1006165,81747,740,4636,2018,1,2,2018,1,6,"Science & Technology",0.0812461176844752,4
512769,51687,376,3358,2018,3,11,2018,3,11,"Science & Technology",0.100799775337433,0
6124095,127934,9958,15794,2018,5,13,2018,5,23,"Science & Technology",0.0208902703174918,10
950325,20732,633,2658,2018,4,28,2018,5,10,"Science & Technology",0.0218156946307842,12
739380,36625,220,686,2018,1,23,2018,1,29,"Science & Technology",0.049534745327166,6
2305543,43982,3606,4275,2018,1,11,2018,1,18,"Science & Technology",0.0190766340076936,7
1877280,40602,1193,2799,2018,2,22,2018,3,3,"Science & Technology",0.0216281002301202,11
1240789,23983,1311,2593,2018,5,20,2018,5,24,"Science & Technology",0.0193288302846012,4
971780,80272,735,4421,2018,1,2,2018,1,5,"Science & Technology",0.0826030583053778,3
1183254,28501,1060,2121,2018,5,11,2018,5,12,"Science & Technology",0.0240869669572214,1
6472514,84177,3026,13146,2018,5,10,2018,5,27,"Science & Technology",0.0130053021129039,17
994825,22752,1249,2487,2018,5,31,2018,6,11,"Science & Technology",0.0228703540823763,10
1092682,78235,2235,7193,2018,3,9,2018,3,14,"Science & Technology",0.0715990562670566,5
1148062,80639,2306,7406,2018,3,9,2018,3,19,"Science & Technology",0.0702392379505637,10
2141930,36844,909,5640,2017,11,17,2017,11,23,"Science & Technology",0.0172013090997372,6
1356048,35489,1255,3590,2018,5,22,2018,5,27,"Science & Technology",0.0261709025049261,5
1828586,47121,837,4788,2018,5,15,2018,6,1,"Science & Technology",0.0257690915275519,16
941900,24860,2995,0,2017,11,22,2017,11,25,"Science & Technology",0.0263934600276038,3
773985,18088,1596,1872,2017,11,23,2017,11,25,"Science & Technology",0.023369961950167,2
1116035,32897,792,2196,2018,3,29,2018,4,7,"Science & Technology",0.0294766741186432,8
566260,6029,717,1451,2018,3,27,2018,3,31,"Science & Technology",0.0106470525906827,4
764097,8659,348,1447,2018,2,17,2018,2,19,"Science & Technology",0.0113323308428118,2
765878,8441,884,1453,2018,4,7,2018,4,23,"Science & Technology",0.0110213376020724,16
4613604,128185,5463,13082,2018,5,5,2018,5,10,"Science & Technology",0.027784135786253,5
874634,24300,3210,4976,2018,4,26,2018,5,14,"Science & Technology",0.0277830498242694,18
533954,13621,480,870,2018,2,15,2018,2,22,"Science & Technology",0.0255096881004731,7
1137271,44392,682,3949,2017,11,16,2017,11,21,"Science & Technology",0.0390337922975263,5
1362421,8970,4131,3857,2017,11,14,2017,11,16,"Science & Technology",0.00658386798207015,2
945298,15648,1355,4149,2018,3,8,2018,3,16,"Science & Technology",0.0165535101100394,8
834139,25029,730,3423,2018,4,25,2018,4,27,"Science & Technology",0.0300057904018395,2
6980540,143452,10911,17429,2018,5,13,2018,6,10,"Science & Technology",0.0205502726150126,27
709280,17323,1279,3376,2018,2,18,2018,2,24,"Science & Technology",0.0244233588991654,6
801205,41109,872,5432,2018,1,1,2018,1,3,"Science & Technology",0.0513089658701581,2
1142085,80406,2304,7395,2018,3,9,2018,3,18,"Science & Technology",0.0704028159024941,9
3099763,63321,2287,4419,2018,4,18,2018,5,4,"Science & Technology",0.0204276907621647,16
655554,29714,649,3142,2018,4,23,2018,4,24,"Science & Technology",0.0453265482324873,1
1044442,76351,1206,16251,2017,12,6,2017,12,10,"Science & Technology",0.0731021923668332,4
2648437,33128,6377,9096,2018,5,5,2018,5,13,"Science & Technology",0.0125085097361198,8
7671538,181972,6050,32670,2018,2,12,2018,2,17,"Science & Technology",0.0237204065208306,5
1056954,28861,1327,4600,2018,5,31,2018,6,10,"Science & Technology",0.0273058240945207,9
3511923,31813,4045,0,2018,5,10,2018,5,16,"Science & Technology",0.00905856990600306,6
910538,9883,368,1618,2018,3,20,2018,3,24,"Science & Technology",0.010854022566878,4
989578,27080,2028,3173,2018,3,16,2018,3,18,"Science & Technology",0.0273652001156048,2
1208516,9376,394,2272,2017,11,20,2017,11,26,"Science & Technology",0.00775827543863714,6
2652565,46644,1973,4137,2018,2,8,2018,2,14,"Science & Technology",0.017584488975765,6
896226,23217,503,1118,2018,4,20,2018,4,26,"Science & Technology",0.0259052962087688,6
1669926,89953,2092,7920,2018,2,8,2018,2,15,"Science & Technology",0.0538664587532621,7
2053689,104133,1121,6493,2018,3,11,2018,3,12,"Science & Technology",0.050705340487289,1
2267063,78623,9781,7633,2018,5,14,2018,5,20,"Science & Technology",0.0346805536502514,6
2188644,194013,3110,39399,2018,4,30,2018,5,2,"Science & Technology",0.0886452981846294,2
2917358,36192,6878,9600,2018,5,5,2018,5,16,"Science & Technology",0.0124057451982239,11
860406,20489,2507,3083,2017,11,13,2017,11,16,"Science & Technology",0.0238131765701308,3
1197812,47491,663,2630,2018,1,14,2018,1,17,"Science & Technology",0.0396481250813984,3
543711,18008,669,1224,2018,1,2,2018,1,9,"Science & Technology",0.0331205364614657,7
1353109,16766,1370,5417,2018,3,3,2018,3,16,"Science & Technology",0.0123907238810768,13
2171844,64447,8418,16685,2018,1,27,2018,1,30,"Science & Technology",0.0296738623952733,3
1110411,11993,451,1912,2018,3,20,2018,4,1,"Science & Technology",0.0108005053984516,11
1024008,82563,755,4657,2018,1,2,2018,1,7,"Science & Technology",0.0806272997867204,5
3122628,13579,177,869,2018,3,22,2018,3,31,"Science & Technology",0.00434858074673,9
890115,16753,1102,1564,2017,11,22,2017,11,27,"Science & Technology",0.0188211635575178,5
1230476,52468,521,2099,2018,1,11,2018,1,15,"Science & Technology",0.0426404090774627,4
930513,17044,1136,1586,2017,11,22,2017,11,30,"Science & Technology",0.0183167779493677,8
3115713,50593,5839,6465,2018,5,11,2018,5,20,"Science & Technology",0.0162380167878107,9
1930181,19036,1108,1651,2018,4,12,2018,4,19,"Science & Technology",0.00986228752640296,7
1575525,52829,1524,5864,2017,11,9,2017,11,14,"Science & Technology",0.0335310452071532,5
1283991,11195,536,1796,2018,2,17,2018,2,21,"Science & Technology",0.00871890846586931,4
533775,7027,427,627,2017,12,16,2017,12,22,"Science & Technology",0.0131647229637956,6
886234,80973,706,6881,2018,4,16,2018,4,26,"Science & Technology",0.0913675169311942,10
689727,11937,489,1223,2018,3,17,2018,3,29,"Science & Technology",0.0173068474918337,12
570208,12219,148,529,2018,3,5,2018,3,14,"Science & Technology",0.0214290223918289,9
1603415,65594,700,12169,2017,11,16,2017,11,17,"Science & Technology",0.0409089349918767,1
1270699,121206,1664,25892,2018,4,30,2018,5,1,"Science & Technology",0.0953852958096292,1
652970,10405,805,3906,2018,3,3,2018,3,7,"Science & Technology",0.0159348821538509,4
10008678,23091,7964,1754,2018,2,1,2018,2,5,"Science & Technology",0.002307097900442,4
1351209,38840,1426,4181,2018,2,7,2018,2,14,"Science & Technology",0.0287446279591092,7
1143775,12380,465,1957,2018,3,20,2018,4,4,"Science & Technology",0.0108238071298988,14
553241,8952,601,1565,2018,5,8,2018,5,18,"Science & Technology",0.0161810133377678,10
706147,7275,365,1626,2018,3,29,2018,4,4,"Science & Technology",0.0103023874632336,5
739599,33409,619,7265,2018,6,2,2018,6,11,"Science & Technology",0.0451717755161919,9
1643235,40907,1495,4319,2018,5,22,2018,5,31,"Science & Technology",0.0248941873803808,9
836025,50687,2633,13934,2018,2,15,2018,2,23,"Science & Technology",0.060628569719805,8
1031489,20752,891,3099,2017,12,15,2017,12,22,"Science & Technology",0.0201184889029355,7
797014,0,0,0,2018,3,4,2018,3,9,"Science & Technology",0,5
1204315,34875,2049,6337,2018,3,8,2018,3,20,"Science & Technology",0.0289583705259836,12
1515285,53605,1278,5866,2017,11,21,2017,11,27,"Science & Technology",0.0353761833582461,6
1064100,29026,1338,4625,2018,5,31,2018,6,11,"Science & Technology",0.0272775115120759,10
563793,15245,342,1587,2018,3,3,2018,3,6,"Science & Technology",0.0270400661235595,3
1830911,22552,1558,0,2017,12,23,2017,12,26,"Science & Technology",0.0123173655082088,3
